AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.20.0.2. Set the 'ServerName' directive globally to suppress this message
[Sat Mar 19 14:55:58.529394 2022] [core:error] [pid 21] [client 172.20.0.1:55312] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.078010 2022] [core:error] [pid 22] [client 172.20.0.1:55316] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.163156 2022] [core:error] [pid 23] [client 172.20.0.1:55320] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.391185 2022] [core:error] [pid 18] [client 172.20.0.1:55324] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.472572 2022] [core:error] [pid 24] [client 172.20.0.1:55328] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.842484 2022] [core:error] [pid 25] [client 172.20.0.1:55332] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.948472 2022] [core:error] [pid 26] [client 172.20.0.1:55336] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:59.993164 2022] [core:error] [pid 19] [client 172.20.0.1:55340] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 14:56:01.391244 2022] [core:error] [pid 20] [client 172.20.0.1:55344] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 14:56:21.322994 2022] [core:error] [pid 21] [client 172.20.0.1:55348] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:21.408016 2022] [core:error] [pid 22] [client 172.20.0.1:55352] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:22.276276 2022] [core:error] [pid 23] [client 172.20.0.1:55356] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:22.363169 2022] [core:error] [pid 18] [client 172.20.0.1:55360] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:22.694714 2022] [core:error] [pid 24] [client 172.20.0.1:55364] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:22.781631 2022] [core:error] [pid 25] [client 172.20.0.1:55368] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:23.141288 2022] [core:error] [pid 26] [client 172.20.0.1:55372] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:23.188143 2022] [core:error] [pid 19] [client 172.20.0.1:55376] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 14:56:23.221404 2022] [core:error] [pid 20] [client 172.20.0.1:55380] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:56:24.732143 2022] [core:error] [pid 21] [client 172.20.0.1:55384] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:06:10.544674 2022] [core:error] [pid 22] [client 172.20.0.1:55388] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:10.557362 2022] [core:error] [pid 18] [client 172.20.0.1:55396] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:10.561993 2022] [core:error] [pid 23] [client 172.20.0.1:55392] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:11.838815 2022] [core:error] [pid 24] [client 172.20.0.1:55400] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:53.968661 2022] [core:error] [pid 26] [client 172.20.0.1:55408] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:53.976216 2022] [core:error] [pid 25] [client 172.20.0.1:55404] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:54.063791 2022] [core:error] [pid 19] [client 172.20.0.1:55412] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:55.592090 2022] [core:error] [pid 20] [client 172.20.0.1:55416] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:55.605694 2022] [core:error] [pid 21] [client 172.20.0.1:55420] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:55.696642 2022] [core:error] [pid 22] [client 172.20.0.1:55424] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:55.772185 2022] [core:error] [pid 18] [client 172.20.0.1:55428] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 15:06:56.113131 2022] [core:error] [pid 23] [client 172.20.0.1:55432] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.121233 2022] [core:error] [pid 24] [client 172.20.0.1:55436] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.205501 2022] [core:error] [pid 26] [client 172.20.0.1:55440] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.234903 2022] [core:error] [pid 25] [client 172.20.0.1:55444] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.337765 2022] [core:error] [pid 19] [client 172.20.0.1:55448] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.346162 2022] [core:error] [pid 20] [client 172.20.0.1:55452] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 15:06:56.433247 2022] [core:error] [pid 21] [client 172.20.0.1:55456] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
